,Year,G,Pos,AST,BLK,Player,FG,STL,PTS,TRB,O_Index,D_Index,Overall_Index,PPG,ASTPG,RPG,BLKPG,STLPG,FGPG
3405,1989.0,78.0,SG,288.0,20.0,Rolando Blackman,594.0,65.0,1534.0,273.0,15.266666666666666,1.7269230769230768,16.99358974358974,19.666666666666668,3.692307692307693,3.5,0.2564102564102564,0.8333333333333334,7.615384615384616
950,1982.0,20.0,PG,39.0,3.0,Jim McElroy,52.0,8.0,134.0,17.0,5.34,0.5050000000000001,5.845,6.7,1.95,0.85,0.15,0.4,2.6
3184,1988.0,61.0,PG,190.0,3.0,Dirk Minniefield,83.0,44.0,196.0,75.0,3.0081967213114758,0.7229508196721309,3.7311475409836063,3.2131147540983607,3.114754098360656,1.2295081967213115,0.049180327868852465,0.7213114754098361,1.360655737704918
2006,1985.0,66.0,SG,130.0,14.0,John Long,431.0,71.0,973.0,190.0,11.366666666666665,1.5378787878787878,12.904545454545453,14.742424242424242,1.9696969696969695,2.878787878787879,0.21212121212121213,1.0757575757575757,6.53030303030303
3671,1989.0,75.0,PG,631.0,7.0,Mark Price,529.0,115.0,1414.0,226.0,15.585333333333335,1.6933333333333334,17.278666666666666,18.853333333333328,8.413333333333334,3.013333333333333,0.09333333333333334,1.5333333333333334,7.053333333333334
2238,1986.0,29.0,PF,4.0,0.0,Bobby Cattage,28.0,6.0,92.0,34.0,2.344827586206896,0.5310344827586208,2.8758620689655165,3.1724137931034484,0.13793103448275862,1.1724137931034482,0.0,0.20689655172413796,0.9655172413793104
1559,1984.0,55.0,SG,34.0,7.0,Keith Edmonson,158.0,26.0,410.0,88.0,5.62909090909091,0.8200000000000001,6.44909090909091,7.454545454545454,0.6181818181818182,1.6,0.12727272727272726,0.4727272727272727,2.872727272727273
2280,1986.0,73.0,PG,259.0,4.0,Franklin Edwards,262.0,89.0,657.0,86.0,7.368493150684931,0.8534246575342466,8.221917808219178,9.0,3.5479452054794516,1.178082191780822,0.0547945205479452,1.2191780821917808,3.589041095890411
3279,1988.0,58.0,PG,167.0,3.0,Rory Sparrow,117.0,41.0,260.0,72.0,3.9155172413793102,0.7241379310344828,4.639655172413793,4.482758620689656,2.8793103448275863,1.2413793103448276,0.05172413793103448,0.7068965517241379,2.0172413793103448
753,1982.0,63.0,SG,156.0,13.0,Jim Brogan,165.0,49.0,400.0,120.0,5.201587301587302,1.0571428571428572,6.258730158730159,6.349206349206349,2.4761904761904763,1.9047619047619049,0.20634920634920634,0.7777777777777778,2.619047619047619
1473,1983.0,75.0,PF,45.0,89.0,Sam Williams,252.0,71.0,627.0,393.0,6.308,2.736,9.044,8.36,0.6,5.24,1.1866666666666668,0.9466666666666668,3.36
1815,1984.0,79.0,PG,464.0,5.0,Rob Williams,309.0,84.0,804.0,194.0,8.689873417721516,1.3202531645569622,10.010126582278481,10.177215189873417,5.873417721518988,2.4556962025316458,0.06329113924050632,1.0632911392405062,3.911392405063291
2797,1987.0,60.0,PF,83.0,11.0,Ed Nealy,84.0,40.0,223.0,284.0,3.018333333333333,2.148333333333333,5.166666666666666,3.716666666666667,1.3833333333333333,4.733333333333333,0.18333333333333326,0.6666666666666666,1.4
537,1981.0,25.0,SF,45.0,29.0,Greg Kelser,120.0,34.0,308.0,120.0,9.464,2.676,12.14,12.32,1.8,4.8,1.16,1.36,4.8
3421,1989.0,80.0,PF,126.0,52.0,Michael Cage,314.0,92.0,825.0,765.0,7.92625,4.365,12.291250000000002,10.3125,1.575,9.5625,0.65,1.15,3.925
29,1980.0,61.0,PF,115.0,29.0,Tom Boswell,274.0,24.0,700.0,328.0,8.859016393442623,2.4114754098360653,11.270491803278688,11.475409836065571,1.8852459016393444,5.3770491803278695,0.4754098360655738,0.3934426229508197,4.491803278688526
2559,1986.0,78.0,SG,114.0,19.0,Al Wood,355.0,57.0,902.0,244.0,8.842307692307692,1.5435897435897437,10.385897435897435,11.564102564102564,1.4615384615384617,3.1282051282051277,0.2435897435897436,0.7307692307692307,4.55128205128205
197,1980.0,63.0,C,184.0,89.0,Bob Lanier*,466.0,74.0,1210.0,552.0,14.768253968253967,4.280952380952382,19.049206349206347,19.206349206349206,2.9206349206349205,8.761904761904763,1.4126984126984128,1.1746031746031746,7.396825396825397
2431,1986.0,77.0,PF,133.0,30.0,Charles Oakley,281.0,68.0,740.0,664.0,7.437662337662338,3.831168831168831,11.26883116883117,9.610389610389609,1.7272727272727273,8.623376623376625,0.3896103896103896,0.8831168831168831,3.649350649350649
3599,1989.0,74.0,PG,260.0,1.0,John Lucas,119.0,60.0,310.0,79.0,3.7959459459459457,0.6743243243243244,4.4702702702702695,4.1891891891891895,3.5135135135135136,1.0675675675675675,0.013513513513513514,0.8108108108108109,1.608108108108108
2422,1986.0,69.0,PF,164.0,13.0,Calvin Natt,469.0,58.0,1218.0,436.0,13.51159420289855,2.8362318840579714,16.347826086956523,17.652173913043477,2.3768115942028984,6.318840579710145,0.18840579710144928,0.8405797101449275,6.797101449275362
570,1981.0,80.0,C,141.0,150.0,Moses Malone*,806.0,83.0,2222.0,1180.0,20.8025,6.77375,27.57625,27.775,1.7625,14.75,1.875,1.0375,10.075
2921,1987.0,82.0,PF,129.0,91.0,Buck Williams,521.0,78.0,1472.0,1023.0,13.515853658536587,5.6085365853658535,19.124390243902443,17.951219512195124,1.5731707317073171,12.475609756097562,1.1097560975609757,0.951219512195122,6.353658536585367
3225,1988.0,79.0,SF,309.0,8.0,Chuck Person,575.0,73.0,1341.0,536.0,13.39240506329114,3.0215189873417723,16.41392405063291,16.974683544303794,3.911392405063291,6.7848101265822764,0.10126582278481013,0.9240506329113924,7.2784810126582276
2866,1987.0,34.0,SG,81.0,3.0,Brook Steppe,95.0,18.0,266.0,61.0,6.23235294117647,0.9029411764705882,7.1352941176470575,7.8235294117647065,2.3823529411764706,1.7941176470588236,0.08823529411764706,0.5294117647058824,2.794117647058824
1355,1983.0,49.0,C,44.0,14.0,Tom Owens,81.0,12.0,207.0,186.0,3.3020408163265302,1.6775510204081634,4.979591836734694,4.224489795918367,0.8979591836734694,3.795918367346939,0.2857142857142857,0.24489795918367346,1.6530612244897958
2138,1985.0,77.0,SG,199.0,15.0,Trent Tucker,293.0,75.0,653.0,188.0,6.833766233766233,1.3272727272727274,8.16103896103896,8.480519480519481,2.5844155844155843,2.441558441558441,0.1948051948051948,0.9740259740259741,3.805194805194805
1523,1984.0,82.0,PF,133.0,51.0,Tom Chambers,554.0,47.0,1483.0,532.0,13.659756097560976,2.9536585365853663,16.61341463414634,18.085365853658537,1.6219512195121952,6.487804878048781,0.6219512195121951,0.573170731707317,6.7560975609756095
3437,1989.0,66.0,SG,127.0,10.0,Darwin Cook,218.0,71.0,507.0,107.0,6.092424242424243,1.0166666666666668,7.1090909090909085,7.6818181818181825,1.9242424242424243,1.6212121212121209,0.15151515151515152,1.0757575757575757,3.303030303030303
1797,1984.0,8.0,PF,0.0,2.0,Brant Weidner,2.0,0.0,8.0,11.0,0.725,0.625,1.35,1.0,0.0,1.375,0.25,0.0,0.25
2589,1987.0,56.0,SF,104.0,40.0,Walter Berry,401.0,36.0,988.0,302.0,13.437499999999998,2.5642857142857145,16.001785714285713,17.642857142857142,1.8571428571428568,5.392857142857144,0.7142857142857143,0.6428571428571429,7.1607142857142865
2533,1986.0,4.0,PG,7.0,1.0,Ennis Whatley,5.0,0.0,11.0,7.0,2.4,0.775,3.175,2.75,1.75,1.75,0.25,0.0,1.25
1961,1985.0,80.0,PG,543.0,39.0,Dennis Johnson*,493.0,96.0,1254.0,317.0,12.94625,2.09125,15.0375,15.675,6.7875,3.9625,0.4875,1.2,6.1625
916,1982.0,2.0,C,4.0,1.0,Sam Lacey,3.0,2.0,6.0,4.0,2.6499999999999995,1.25,3.9,3.0,2.0,2.0,0.5,1.0,1.5
3291,1988.0,9.0,SF,1.0,0.0,Billy Thompson,3.0,1.0,14.0,9.0,1.1444444444444444,0.43333333333333335,1.5777777777777775,1.5555555555555556,0.1111111111111111,1.0,0.0,0.1111111111111111,0.3333333333333333
3773,1989.0,65.0,C,46.0,35.0,Bill Wennington,119.0,16.0,300.0,286.0,3.555384615384616,1.995384615384616,5.550769230769231,4.615384615384615,0.7076923076923077,4.4,0.5384615384615384,0.24615384615384614,1.8307692307692307
463,1981.0,27.0,SF,15.0,9.0,Gus Gerard,41.0,10.0,109.0,67.0,3.088888888888889,1.2037037037037035,4.292592592592594,4.037037037037037,0.5555555555555556,2.4814814814814814,0.3333333333333333,0.3703703703703704,1.5185185185185186
3126,1988.0,52.0,PG,193.0,17.0,Kevin Johnson,143.0,60.0,380.0,72.0,6.132692307692308,0.9980769230769232,7.13076923076923,7.3076923076923075,3.7115384615384617,1.3846153846153846,0.3269230769230769,1.1538461538461535,2.75
917,1982.0,54.0,C,73.0,37.0,Sam Lacey,64.0,20.0,155.0,103.0,2.3981481481481484,1.0796296296296295,3.4777777777777783,2.8703703703703702,1.351851851851852,1.9074074074074077,0.6851851851851852,0.3703703703703704,1.1851851851851851
2189,1986.0,79.0,C,280.0,130.0,Kareem Abdul-Jabbar*,755.0,67.0,1846.0,478.0,18.021518987341768,3.1683544303797473,21.189873417721518,23.367088607594933,3.5443037974683542,6.050632911392405,1.6455696202531649,0.8481012658227848,9.556962025316457
1386,1983.0,82.0,PG,455.0,5.0,Lorenzo Romar,266.0,98.0,620.0,138.0,6.726829268292684,1.0499999999999998,7.7768292682926825,7.560975609756098,5.548780487804878,1.6829268292682926,0.06097560975609756,1.195121951219512,3.2439024390243905
3603,1989.0,80.0,PF,219.0,70.0,Karl Malone*,809.0,144.0,2326.0,853.0,21.91125,5.067500000000001,26.97875,29.075,2.7375,10.6625,0.875,1.8,10.1125
681,1981.0,63.0,C,170.0,36.0,Wes Unseld*,225.0,52.0,507.0,673.0,6.530158730158731,4.692063492063492,11.222222222222221,8.04761904761905,2.6984126984126986,10.682539682539682,0.5714285714285714,0.8253968253968254,3.571428571428572
2738,1987.0,82.0,SF,194.0,77.0,Jerome Kersey,373.0,122.0,1009.0,496.0,9.541463414634146,3.1475609756097565,12.689024390243905,12.30487804878049,2.365853658536585,6.048780487804878,0.9390243902439024,1.4878048780487805,4.548780487804878
3029,1988.0,65.0,PG,480.0,2.0,Johnny Dawkins,405.0,88.0,1027.0,204.0,13.16,1.6707692307692308,14.830769230769231,15.8,7.384615384615384,3.1384615384615384,0.030769230769230767,1.353846153846154,6.230769230769232
2613,1987.0,81.0,C,214.0,123.0,Joe Barry,690.0,92.0,1720.0,589.0,16.244444444444444,3.7049382716049375,19.949382716049378,21.234567901234566,2.6419753086419755,7.271604938271606,1.5185185185185186,1.1358024691358024,8.518518518518519
491,1981.0,80.0,SG,148.0,26.0,Keith Herron,432.0,91.0,1094.0,211.0,10.482499999999998,1.49375,11.97625,13.675,1.85,2.6375,0.325,1.1375,5.4
297,1980.0,82.0,PF,66.0,5.0,Paul Silas,113.0,25.0,315.0,436.0,2.9878048780487805,2.2365853658536587,5.224390243902438,3.8414634146341466,0.8048780487804879,5.317073170731708,0.06097560975609756,0.3048780487804878,1.3780487804878048
750,1982.0,47.0,SG,121.0,23.0,Ron Brewer,387.0,59.0,913.0,111.0,14.936170212765957,1.4680851063829787,16.404255319148938,19.425531914893615,2.5744680851063833,2.3617021276595747,0.4893617021276596,1.25531914893617,8.23404255319149
2209,1986.0,48.0,C,17.0,12.0,Uwe Blab,44.0,3.0,124.0,91.0,1.9708333333333328,0.8520833333333333,2.8229166666666665,2.583333333333333,0.3541666666666667,1.8958333333333333,0.25,0.0625,0.9166666666666666
3210,1988.0,17.0,C,0.0,5.0,Chuck Nevitt,7.0,1.0,17.0,18.0,0.7411764705882352,0.5294117647058824,1.2705882352941176,1.0,0.0,1.0588235294117647,0.29411764705882354,0.05882352941176471,0.4117647058823529
224,1980.0,54.0,SF,104.0,5.0,Scott May,264.0,45.0,672.0,218.0,9.585185185185184,1.8925925925925928,11.477777777777776,12.444444444444445,1.9259259259259256,4.037037037037037,0.0925925925925926,0.8333333333333334,4.888888888888889
2269,1986.0,51.0,C,77.0,59.0,Darryl Dawkins,284.0,16.0,778.0,251.0,11.537254901960782,2.409803921568628,13.94705882352941,15.254901960784313,1.5098039215686274,4.921568627450982,1.156862745098039,0.3137254901960784,5.568627450980392
1708,1984.0,81.0,SG,251.0,10.0,Jim Paxson,680.0,122.0,1722.0,173.0,16.340740740740742,1.34320987654321,17.68395061728395,21.259259259259263,3.098765432098765,2.135802469135802,0.12345679012345677,1.5061728395061729,8.395061728395063
720,1982.0,76.0,C,225.0,207.0,Kareem Abdul-Jabbar*,753.0,63.0,1818.0,659.0,18.32763157894736,4.53421052631579,22.861842105263158,23.921052631578952,2.9605263157894735,8.671052631578947,2.7236842105263164,0.8289473684210527,9.907894736842103
256,1980.0,72.0,C,122.0,115.0,Robert Parish*,510.0,58.0,1223.0,783.0,12.937499999999998,5.070833333333334,18.008333333333333,16.98611111111111,1.6944444444444444,10.875,1.5972222222222223,0.8055555555555556,7.083333333333332
3645,1989.0,82.0,PF,187.0,14.0,Charles Oakley,426.0,104.0,1061.0,861.0,10.032926829268293,4.631707317073171,14.664634146341465,12.939024390243905,2.2804878048780486,10.5,0.17073170731707318,1.2682926829268293,5.1951219512195115
1754,1984.0,81.0,SG,377.0,17.0,Ricky Sobers,508.0,117.0,1266.0,179.0,12.498765432098766,1.380246913580247,13.879012345679012,15.629629629629632,4.654320987654321,2.2098765432098766,0.20987654320987653,1.4444444444444444,6.271604938271606
878,1982.0,79.0,PG,380.0,7.0,Frank Johnson,336.0,76.0,842.0,147.0,8.848101265822784,1.059493670886076,9.90759493670886,10.658227848101266,4.810126582278482,1.8607594936708858,0.08860759493670886,0.9620253164556962,4.253164556962025
2830,1987.0,58.0,SF,106.0,30.0,Jerry Reynolds,140.0,50.0,404.0,173.0,5.482758620689653,1.6068965517241383,7.089655172413792,6.965517241379311,1.827586206896552,2.9827586206896552,0.5172413793103449,0.8620689655172413,2.413793103448276
1480,1983.0,81.0,SG,254.0,59.0,Mike Woodson,584.0,137.0,1473.0,248.0,14.077777777777778,1.9506172839506173,16.028395061728393,18.185185185185187,3.135802469135802,3.061728395061728,0.7283950617283951,1.6913580246913582,7.209876543209878
2192,1986.0,74.0,SF,339.0,14.0,Mark Aguirre,668.0,62.0,1670.0,445.0,17.616216216216213,2.7135135135135133,20.329729729729728,22.567567567567572,4.581081081081081,6.013513513513512,0.1891891891891892,0.8378378378378378,9.027027027027025
3266,1988.0,81.0,SG,162.0,14.0,Purvis Short,474.0,58.0,1159.0,222.0,11.001234567901234,1.362962962962963,12.364197530864196,14.308641975308642,2.0,2.740740740740741,0.1728395061728395,0.7160493827160493,5.851851851851853
2127,1985.0,59.0,SF,52.0,10.0,Bernard Thompson,79.0,31.0,197.0,76.0,2.6474576271186443,0.7237288135593221,3.3711864406779664,3.3389830508474576,0.8813559322033898,1.2881355932203389,0.1694915254237288,0.5254237288135594,1.3389830508474576
1314,1983.0,82.0,PF,115.0,148.0,Rick Mahorn,376.0,86.0,898.0,779.0,8.404878048780487,4.656097560975611,13.060975609756095,10.951219512195122,1.4024390243902438,9.5,1.804878048780488,1.0487804878048779,4.585365853658536
2346,1986.0,41.0,C,13.0,37.0,George Johnson,12.0,6.0,35.0,60.0,0.6902439024390244,0.8999999999999999,1.5902439024390245,0.8536585365853658,0.3170731707317073,1.4634146341463414,0.902439024390244,0.14634146341463414,0.2926829268292683
529,1981.0,68.0,PF,41.0,23.0,Major Jones,117.0,18.0,298.0,234.0,3.3602941176470584,1.5573529411764708,4.91764705882353,4.382352941176471,0.6029411764705882,3.4411764705882355,0.3382352941176471,0.2647058823529412,1.7205882352941178
2222,1986.0,10.0,SG,14.0,1.0,Tony Brown,18.0,5.0,45.0,16.0,3.61,0.82,4.43,4.5,1.4,1.6,0.1,0.5,1.8
3217,1988.0,54.0,C,33.0,110.0,Jawann Oldham,119.0,12.0,297.0,304.0,4.192592592592591,2.92962962962963,7.122222222222222,5.5,0.6111111111111112,5.62962962962963,2.0370370370370368,0.2222222222222222,2.203703703703704
2776,1987.0,76.0,SF,149.0,2.0,Mike McGee,311.0,61.0,788.0,159.0,8.059210526315788,1.0855263157894737,9.144736842105262,10.368421052631579,1.9605263157894737,2.0921052631578947,0.02631578947368421,0.8026315789473685,4.092105263157896
1846,1985.0,76.0,C,215.0,203.0,Sam Bowie,299.0,55.0,758.0,656.0,7.940789473684211,4.4710526315789485,12.41184210526316,9.973684210526317,2.8289473684210527,8.631578947368421,2.671052631578948,0.7236842105263158,3.934210526315789
1617,1984.0,67.0,PG,875.0,49.0,Magic Johnson*,441.0,150.0,1178.0,491.0,15.577611940298505,3.8223880597014928,19.4,17.582089552238806,13.059701492537313,7.328358208955223,0.7313432835820896,2.238805970149253,6.5820895522388065
2926,1987.0,65.0,SG,66.0,8.0,Kevin Williams,132.0,45.0,319.0,83.0,3.8415384615384616,0.7553846153846154,4.596923076923077,4.907692307692308,1.015384615384615,1.2769230769230768,0.12307692307692307,0.6923076923076923,2.0307692307692307
450,1981.0,81.0,SF,290.0,100.0,Alex English*,768.0,106.0,1929.0,646.0,18.334567901234568,3.9530864197530873,22.28765432098766,23.81481481481481,3.5802469135802473,7.9753086419753085,1.2345679012345678,1.308641975308642,9.481481481481481
2520,1986.0,80.0,SF,68.0,31.0,Danny Vranes,131.0,63.0,301.0,281.0,2.9675,1.7574999999999998,4.725,3.7625,0.85,3.5125,0.3875,0.7875,1.6375
3366,1988.0,80.0,SG,273.0,26.0,Mike Woodson,562.0,109.0,1438.0,190.0,13.967499999999998,1.45625,15.423749999999998,17.975,3.4125,2.375,0.325,1.3625,7.025
1982,1985.0,47.0,PF,15.0,14.0,Major Jones,48.0,9.0,129.0,128.0,2.0872340425531912,1.2361702127659575,3.323404255319149,2.7446808510638303,0.3191489361702128,2.723404255319149,0.2978723404255319,0.1914893617021277,1.0212765957446808
862,1982.0,1.0,SG,2.0,0.0,Brad Holland,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0
925,1982.0,54.0,SF,28.0,1.0,Jeff Lamp,100.0,16.0,250.0,64.0,3.5296296296296297,0.5685185185185185,4.098148148148148,4.62962962962963,0.5185185185185185,1.1851851851851851,0.018518518518518517,0.2962962962962963,1.851851851851852
2164,1985.0,79.0,C,81.0,18.0,Jeff Wilkins,285.0,35.0,631.0,366.0,6.1569620253164565,2.054430379746836,8.211392405063291,7.987341772151898,1.0253164556962024,4.632911392405063,0.2278481012658228,0.4430379746835443,3.6075949367088618
3752,1989.0,71.0,SF,224.0,16.0,Kelly Tripucka,568.0,88.0,1606.0,267.0,17.264788732394358,1.9436619718309858,19.208450704225353,22.619718309859163,3.1549295774647885,3.7605633802816896,0.22535211267605634,1.2394366197183098,8.0
3648,1989.0,80.0,C,175.0,116.0,Robert Parish*,596.0,79.0,1486.0,996.0,14.185,5.7112500000000015,19.89625,18.575,2.1875,12.45,1.45,0.9875,7.45
185,1980.0,81.0,SF,150.0,86.0,Toby Knight,669.0,117.0,1549.0,493.0,14.582716049382714,3.18641975308642,17.769135802469137,19.123456790123452,1.851851851851852,6.08641975308642,1.0617283950617284,1.4444444444444444,8.25925925925926
60,1980.0,79.0,PG,556.0,32.0,Maurice Cheeks,357.0,183.0,898.0,274.0,9.81645569620253,2.20379746835443,12.02025316455696,11.367088607594935,7.037974683544303,3.4683544303797467,0.4050632911392405,2.316455696202532,4.518987341772152
1430,1983.0,71.0,C,33.0,61.0,LaSalle Thompson,147.0,40.0,383.0,375.0,4.0760563380281685,2.53943661971831,6.615492957746477,5.394366197183099,0.4647887323943662,5.28169014084507,0.8591549295774648,0.5633802816901409,2.0704225352112675
3640,1989.0,30.0,PF,8.0,0.0,Ed Nealy,8.0,4.0,19.0,55.0,0.5233333333333333,0.7733333333333333,1.2966666666666666,0.6333333333333333,0.26666666666666666,1.8333333333333333,0.0,0.13333333333333333,0.26666666666666666
868,1982.0,78.0,PG,590.0,11.0,Geoff Huston,325.0,70.0,806.0,150.0,9.162820512820511,1.0807692307692307,10.243589743589745,10.333333333333334,7.564102564102564,1.9230769230769231,0.14102564102564102,0.8974358974358975,4.166666666666667
1651,1984.0,35.0,PF,10.0,3.0,Mark Landsberger,19.0,6.0,53.0,119.0,1.1714285714285713,1.437142857142857,2.6085714285714285,1.5142857142857142,0.2857142857142857,3.4,0.08571428571428573,0.17142857142857146,0.5428571428571428
2879,1987.0,82.0,PF,115.0,71.0,Mychal Thompson,359.0,45.0,938.0,412.0,8.72560975609756,2.434146341463415,11.159756097560976,11.439024390243905,1.4024390243902438,5.024390243902438,0.8658536585365854,0.5487804878048781,4.378048780487805
1917,1985.0,81.0,SF,344.0,46.0,Alex English*,939.0,101.0,2262.0,458.0,21.55679012345679,2.806172839506173,24.36296296296296,27.92592592592593,4.246913580246914,5.654320987654321,0.5679012345679012,1.2469135802469136,11.592592592592592
933,1982.0,16.0,SG,6.0,1.0,Lewis Lloyd,25.0,5.0,57.0,16.0,2.725,0.5125,3.2375,3.5625,0.375,1.0,0.0625,0.3125,1.5625
2009,1985.0,15.0,PG,42.0,0.0,Sidney Lowe,8.0,11.0,24.0,15.0,1.7333333333333334,0.62,2.353333333333333,1.6,2.8,1.0,0.0,0.7333333333333333,0.5333333333333333
1465,1983.0,81.0,C,132.0,42.0,Jeff Wilkins,389.0,41.0,934.0,596.0,8.877777777777775,3.2506172839506173,12.128395061728394,11.530864197530866,1.6296296296296295,7.358024691358024,0.5185185185185185,0.5061728395061729,4.802469135802468
729,1982.0,67.0,PF,52.0,76.0,James Bailey,230.0,39.0,593.0,343.0,6.694029850746268,2.5626865671641794,9.256716417910447,8.850746268656716,0.7761194029850746,5.119402985074627,1.1343283582089552,0.582089552238806,3.4328358208955225
1161,1983.0,81.0,C,144.0,35.0,Pat Cummings,433.0,57.0,1014.0,668.0,9.653086419753086,3.639506172839506,13.292592592592593,12.518518518518519,1.7777777777777777,8.246913580246913,0.4320987654320987,0.7037037037037037,5.345679012345679
1728,1984.0,61.0,C,65.0,14.0,Rick Robey,140.0,20.0,342.0,198.0,4.367213114754098,1.4655737704918033,5.832786885245903,5.60655737704918,1.0655737704918034,3.2459016393442623,0.2295081967213115,0.3278688524590164,2.295081967213114
2243,1986.0,81.0,PG,257.0,10.0,Steve Colter,272.0,113.0,706.0,177.0,7.071604938271603,1.3296296296296295,8.401234567901234,8.716049382716049,3.1728395061728394,2.185185185185185,0.12345679012345677,1.3950617283950617,3.3580246913580245
3490,1989.0,44.0,SF,34.0,3.0,Kevin Gamble,75.0,14.0,187.0,42.0,3.3000000000000003,0.4977272727272727,3.7977272727272733,4.25,0.7727272727272727,0.9545454545454546,0.06818181818181818,0.3181818181818182,1.7045454545454546
1304,1983.0,80.0,PF,111.0,177.0,Alton Lister,272.0,50.0,674.0,568.0,6.514999999999999,3.69125,10.20625,8.425,1.3875,7.1,2.2125,0.625,3.4
1039,1982.0,72.0,PG,565.0,17.0,Isiah Thomas*,453.0,150.0,1225.0,209.0,14.108333333333333,1.8569444444444445,15.965277777777775,17.01388888888889,7.847222222222222,2.9027777777777777,0.2361111111111111,2.083333333333333,6.291666666666668
1361,1983.0,6.0,PF,1.0,0.0,Sam Pellom,6.0,0.0,12.0,8.0,1.5333333333333332,0.5333333333333333,2.0666666666666664,2.0,0.16666666666666666,1.3333333333333333,0.0,0.0,1.0
807,1982.0,81.0,PG,419.0,1.0,Larry Drew,358.0,110.0,874.0,149.0,9.029629629629632,1.1469135802469137,10.176543209876543,10.790123456790123,5.1728395061728385,1.839506172839506,0.012345679012345678,1.3580246913580247,4.419753086419753
2624,1987.0,82.0,SG,151.0,17.0,Darwin Cook,265.0,98.0,614.0,145.0,5.932926829268293,1.1280487804878048,7.060975609756098,7.487804878048781,1.8414634146341464,1.7682926829268293,0.2073170731707317,1.195121951219512,3.231707317073171
1851,1985.0,9.0,SG,6.0,1.0,Ron Brewer,13.0,1.0,33.0,3.0,2.8444444444444437,0.20000000000000004,3.0444444444444443,3.6666666666666665,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.4444444444444444
1892,1985.0,61.0,SF,51.0,5.0,Charles Davis,153.0,22.0,358.0,153.0,4.526229508196722,1.1360655737704917,5.662295081967215,5.868852459016392,0.8360655737704918,2.5081967213114758,0.08196721311475409,0.3606557377049181,2.5081967213114758
2618,1987.0,5.0,PG,4.0,0.0,Fred Cofield,2.0,2.0,4.0,5.0,0.76,0.52,1.28,0.8,0.8,1.0,0.0,0.4,0.4
644,1981.0,70.0,PF,113.0,9.0,Bill Robinzine,378.0,71.0,970.0,520.0,10.562857142857142,3.3142857142857145,13.877142857142855,13.857142857142858,1.6142857142857143,7.428571428571429,0.12857142857142856,1.0142857142857142,5.4
1495,1984.0,82.0,SF,290.0,35.0,Greg Ballard,510.0,94.0,1188.0,488.0,11.470731707317073,2.852439024390244,14.323170731707316,14.48780487804878,3.5365853658536586,5.951219512195122,0.4268292682926829,1.146341463414634,6.219512195121951
2092,1985.0,56.0,C,38.0,25.0,Danny Schayes,60.0,20.0,199.0,144.0,2.7303571428571423,1.2696428571428569,3.9999999999999987,3.5535714285714284,0.6785714285714286,2.571428571428572,0.44642857142857145,0.35714285714285715,1.0714285714285714
1591,1984.0,55.0,SG,44.0,4.0,Bob Hansen,65.0,15.0,148.0,48.0,2.1618181818181816,0.4527272727272728,2.6145454545454543,2.6909090909090905,0.8,0.8727272727272727,0.07272727272727272,0.2727272727272727,1.181818181818182
2858,1987.0,41.0,SG,45.0,1.0,Clinton Smith,50.0,13.0,127.0,56.0,2.509756097560976,0.6487804878048781,3.1585365853658534,3.097560975609756,1.0975609756097562,1.3658536585365857,0.024390243902439025,0.3170731707317073,1.2195121951219512
1162,1983.0,70.0,PF,177.0,62.0,Terry Cummings,684.0,129.0,1660.0,744.0,18.082857142857144,5.07,23.152857142857147,23.714285714285715,2.5285714285714285,10.628571428571428,0.8857142857142857,1.8428571428571427,9.771428571428572
609,1981.0,79.0,PG,696.0,11.0,Norm Nixon,576.0,146.0,1350.0,232.0,14.453164556962026,1.7708860759493672,16.224050632911393,17.088607594936708,8.810126582278484,2.9367088607594938,0.13924050632911392,1.8481012658227849,7.29113924050633
1733,1984.0,4.0,C,1.0,0.0,Dave Robisch,4.0,0.0,8.0,8.0,1.5499999999999998,0.8,2.35,2.0,0.25,2.0,0.0,0.0,1.0
2418,1986.0,60.0,PG,89.0,12.0,Perry Moss,95.0,50.0,249.0,90.0,3.36,0.91,4.27,4.15,1.4833333333333334,1.5,0.2,0.8333333333333334,1.5833333333333333
2992,1988.0,63.0,C,94.0,81.0,Joe Barry,323.0,37.0,759.0,396.0,9.244444444444444,3.0761904761904764,12.320634920634921,12.047619047619047,1.4920634920634919,6.2857142857142865,1.2857142857142858,0.5873015873015873,5.126984126984127
1808,1984.0,81.0,SF,126.0,87.0,Dominique Wilkins*,684.0,117.0,1750.0,582.0,16.27901234567901,3.6296296296296298,19.90864197530864,21.604938271604933,1.5555555555555556,7.185185185185184,1.0740740740740742,1.4444444444444444,8.444444444444445
2595,1987.0,82.0,C,11.0,302.0,Manute Bol,103.0,20.0,251.0,362.0,2.2951219512195116,2.94390243902439,5.239024390243902,3.0609756097560976,0.13414634146341464,4.414634146341464,3.682926829268293,0.24390243902439024,1.2560975609756098
3629,1989.0,4.0,SG,2.0,0.0,Pete Myers,6.0,3.0,14.0,10.0,2.7,1.225,3.925,3.5,0.5,2.5,0.0,0.75,1.5
1278,1983.0,34.0,SF,17.0,2.0,Jeff Judkins,39.0,15.0,105.0,43.0,2.376470588235294,0.6558823529411765,3.0323529411764705,3.0882352941176467,0.5,1.2647058823529411,0.05882352941176471,0.4411764705882353,1.1470588235294117
